,source_text,target_text,predict
5487,COL CCN VAL 23T030 COL Facility VAL MID-MICHIGAN GRATIOT MEDICAL CENTER COL Address1 VAL 300 WARWICK DR COL City VAL MARIETTA COL State VAL MI COL ZipCode VAL 48801 COL County VAL Gratiot COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL City VAL MARIETTA ,ALMA,MIDWEST CITY
5488,COL CCN VAL 23T030 COL Facility VAL MID-MICHIGAN GRATIOT MEDICAL CENTER COL Address1 VAL 300 WARWICK DR COL City VAL SCOTTSBLUFF COL State VAL MI COL ZipCode VAL 48801 COL County VAL Gratiot COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL City VAL SCOTTSBLUFF ,ALMA,MIDWEST CITY
5489,COL CCN VAL 23T031 COL Facility VAL LAKE HURON MEDICAL CENTER COL Address1 VAL 2601 ELECTRIC AVENUE COL City VAL  COL State VAL MI COL ZipCode VAL 48060 COL County VAL St. Clair COL PhoneNumber VAL (810) 216-1648 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL City VAL  ,PORT HURON,LAKE HURON
5490,COL CCN VAL 23T031 COL Facility VAL LAKE HURON MEDICAL CENTER COL Address1 VAL 2601 ELECTRIC AVENUE COL City VAL  COL State VAL MI COL ZipCode VAL 48060 COL County VAL St. Clair COL PhoneNumber VAL (810) 216-1648 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL City VAL  ,PORT HURON,LAKE HURON
5491,COL CCN VAL  COL Facility VAL LAKE HURON MEDICAL CENTER COL Address1 VAL 2601 ELECTRIC AVENUE COL City VAL PORT HURON COL State VAL NY COL ZipCode VAL 48060 COL County VAL St. Clair COL PhoneNumber VAL (810) 216-1648 COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL CCN VAL  ,23T031,NYT
5492,COL CCN VAL 23T031 COL Facility VAL LAKE HURON MEDICAL CENTER COL Address1 VAL 2601 ELECTRIC AVENUE COL City VAL PORT HURON COL State VAL GA COL ZipCode VAL 48060 COL County VAL St. Clair COL PhoneNumber VAL (810) 216-1648 COL CMSRegion VAL 5 COL Condition VAL Hip or femur fracture  [SEP] COL State VAL GA ,MI,IL
5493,COL CCN VAL 23T031 COL Facility VAL LAKE HURON MEDICAL CENTER COL Address1 VAL 201 ELECTRIC AVENUE COL City VAL PORT HURON COL State VAL MI COL ZipCode VAL 48060 COL County VAL St. Clair COL PhoneNumber VAL (810) 216-1648 COL CMSRegion VAL 5 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL Address1 VAL 201 ELECTRIC AVENUE ,2601 ELECTRIC AVENUE,2400 NORTH SCENIC DRIVE
5494,COL CCN VAL 23T031 COL Facility VAL LAKE HURON MEDICAL CENTER COL Address1 VAL 2601 ELECTRIC AVENUE COL City VAL PORT HURON COL State VAL MT COL ZipCode VAL 48060 COL County VAL St. Clair COL PhoneNumber VAL (810) 216-1648 COL CMSRegion VAL 9 COL Condition VAL Stroke  [SEP] COL State VAL MT ,MI,IL
5495,COL CCN VAL 23T031 COL Facility VAL LAKE HURON MEDICAL CENTER COL Address1 VAL 2601 ELECTRIC AVENUE COL City VAL PORT HURON COL State VAL MT COL ZipCode VAL 48060 COL County VAL St. Clair COL PhoneNumber VAL (810) 216-1648 COL CMSRegion VAL 9 COL Condition VAL Stroke  [SEP] COL CMSRegion VAL 9 ,5,8
5496,COL CCN VAL 23T036 COL Facility VAL MIDMICHIGAN MEDICAL CENTER-ALPENA COL Address1 VAL  COL City VAL ALPENA COL State VAL MI COL ZipCode VAL 4330 COL County VAL Alpena COL PhoneNumber VAL (812) 207-7213 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL Address1 VAL  ,1501 W CHISHOLM ST,900 SOUTH SEVENTH
5497,COL CCN VAL 23T036 COL Facility VAL MIDMICHIGAN MEDICAL CENTER-ALPENA COL Address1 VAL  COL City VAL ALPENA COL State VAL MI COL ZipCode VAL 4330 COL County VAL Alpena COL PhoneNumber VAL (812) 207-7213 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL ZipCode VAL 4330 ,49707,49601
5498,COL CCN VAL 23T036 COL Facility VAL MIDMICHIGAN MEDICAL CENTER-ALPENA COL Address1 VAL 1501 W CHISHOLM ST COL City VAL  COL State VAL  COL ZipCode VAL 49707 COL County VAL Alpena COL PhoneNumber VAL (812) 207-7213 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL City VAL  ,ALPENA,ALPENA
5499,COL CCN VAL 23T036 COL Facility VAL MIDMICHIGAN MEDICAL CENTER-ALPENA COL Address1 VAL 1501 W CHISHOLM ST COL City VAL  COL State VAL  COL ZipCode VAL 49707 COL County VAL Alpena COL PhoneNumber VAL (812) 207-7213 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL State VAL  ,MI,MI
5500,COL CCN VAL  COL Facility VAL MIDMICHIGAN MEDICAL CENTER-ALPENA COL Address1 VAL 1501 W CHISHOLM ST COL City VAL ALPENA COL State VAL MI COL ZipCode VAL 49707 COL County VAL Alpena COL PhoneNumber VAL (812) 207-7213 COL CMSRegion VAL 5 COL Condition VAL Hip or femur fracture  [SEP] COL CCN VAL  ,23T036,23T057
5501,"COL CCN VAL 23T036 COL Facility VAL MIDMICHIGAN MEDICAL CENTER-ALPENA COL Address1 VAL ALPENA COL City VAL 1501 W CHISHOLM ST COL State VAL MI COL ZipCode VAL 49707 COL County VAL Alpena COL PhoneNumber VAL (812) 207-7213 COL CMSRegion VAL  COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Address1 VAL ALPENA ",1501 W CHISHOLM ST,501 E. MICHIGAN AVE.
5502,"COL CCN VAL 23T036 COL Facility VAL MIDMICHIGAN MEDICAL CENTER-ALPENA COL Address1 VAL ALPENA COL City VAL 1501 W CHISHOLM ST COL State VAL MI COL ZipCode VAL 49707 COL County VAL Alpena COL PhoneNumber VAL (812) 207-7213 COL CMSRegion VAL  COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL City VAL 1501 W CHISHOLM ST ",ALPENA,MINNEAPOLIS
5503,"COL CCN VAL 23T036 COL Facility VAL MIDMICHIGAN MEDICAL CENTER-ALPENA COL Address1 VAL ALPENA COL City VAL 1501 W CHISHOLM ST COL State VAL MI COL ZipCode VAL 49707 COL County VAL Alpena COL PhoneNumber VAL (812) 207-7213 COL CMSRegion VAL  COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL CMSRegion VAL  ",5,5
5504,COL CCN VAL 23T036 COL Facility VAL MIDMICHIGAN MEDICAL CENTER-ALPENA COL Address1 VAL 1901 FIRST AVENUE COL City VAL ALPENA COL State VAL MI COL ZipCode VAL 49707 COL County VAL Alpena COL PhoneNumber VAL (812) 207-7213 COL CMSRegion VAL 5 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL Address1 VAL 1901 FIRST AVENUE ,1501 W CHISHOLM ST,5701 EAST MICHIGAN AVENUE
5505,COL CCN VAL 23T036 COL Facility VAL MIDMICHIGAN MEDICAL CENTER-ALPENA COL Address1 VAL 1501 W CHISHOLM ST COL City VAL ALPENA COL State VAL MI COL ZipCode VAL  COL County VAL Alpena COL PhoneNumber VAL (812) 207-7213 COL CMSRegion VAL 5 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL ZipCode VAL  ,49707,49401
5506,COL CCN VAL 23T036 COL Facility VAL MIDMICHIGAN MEDICAL CENTER-ALPENA COL Address1 VAL 1501 W CHISHOLM ST COL City VAL ALPENA COL State VAL MN COL ZipCode VAL 49707 COL County VAL  COL PhoneNumber VAL (812) 207-7213 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL State VAL MN ,MI,MI
5507,COL CCN VAL 23T036 COL Facility VAL MIDMICHIGAN MEDICAL CENTER-ALPENA COL Address1 VAL 1501 W CHISHOLM ST COL City VAL ALPENA COL State VAL MN COL ZipCode VAL 49707 COL County VAL  COL PhoneNumber VAL (812) 207-7213 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL County VAL  ,Alpena,Hennepin
5508,COL CCN VAL 23T036 COL Facility VAL MIDMICHIGAN MEDICAL CENTER-ALPENA COL Address1 VAL 1501 W CHISHOLM ST COL City VAL ALPENA COL State VAL MI COL ZipCode VAL 49707 COL County VAL Baxter COL PhoneNumber VAL (812) 207-7213 COL CMSRegion VAL 4 COL Condition VAL Stroke  [SEP] COL County VAL Baxter ,Alpena,Hillsboro
5509,COL CCN VAL 23T036 COL Facility VAL MIDMICHIGAN MEDICAL CENTER-ALPENA COL Address1 VAL 1501 W CHISHOLM ST COL City VAL ALPENA COL State VAL MI COL ZipCode VAL 49707 COL County VAL Baxter COL PhoneNumber VAL (812) 207-7213 COL CMSRegion VAL 4 COL Condition VAL Stroke  [SEP] COL CMSRegion VAL 4 ,5,5
5510,COL CCN VAL 23T038 COL Facility VAL THE REHAB CENTER AT ST. JOSEPHS COL Address1 VAL 1840 WEALTHY ST SE COL City VAL GRAND RAPIDS COL State VAL MI COL ZipCode VAL 49506 COL County VAL Kent COL PhoneNumber VAL (616) 486-3080 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL Facility VAL THE REHAB CENTER AT ST. JOSEPHS ,SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION,GRAND RAPIDS REGIONAL MEDICAL CENTER
5511,COL CCN VAL 23T038 COL Facility VAL SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION COL Address1 VAL 1840 WEALTHY ST SE COL City VAL GRAND RAPIDS COL State VAL  COL ZipCode VAL 49506 COL County VAL Kent COL PhoneNumber VAL (616) 486-3080 COL CMSRegion VAL 5 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL State VAL  ,MI,MI
5512,COL CCN VAL 23T038 COL Facility VAL SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION COL Address1 VAL 1840 WEALTHY ST SE COL City VAL GRAND RAPIDS COL State VAL MI COL ZipCode VAL 49506 COL County VAL  COL PhoneNumber VAL (616) 486-3080 COL CMSRegion VAL 5 COL Condition VAL Stroke  [SEP] COL County VAL  ,Kent,Grand Prairie
5513,COL CCN VAL 23T041 COL Facility VAL BAY MEDICAL CENTER FOR REHABILITATION COL Address1 VAL 3190 E. MIDLAND ROAD COL City VAL BAY CITY COL State VAL MI COL ZipCode VAL 73701 COL County VAL Bay COL PhoneNumber VAL (989) 667-6898 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL ZipCode VAL 73701 ,48706,49307
5514,COL CCN VAL 23T041 COL Facility VAL METROHEALTH MEDICAL CENTER COL Address1 VAL 3190 E. MIDLAND ROAD COL City VAL BAY CITY COL State VAL MI COL ZipCode VAL 48706 COL County VAL Bay COL PhoneNumber VAL (989) 667-6898 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL Facility VAL METROHEALTH MEDICAL CENTER ,BAY MEDICAL CENTER FOR REHABILITATION,BAY MEDICAL CENTER
5515,COL CCN VAL 23T041 COL Facility VAL  COL Address1 VAL 659 BOULEVARD COL City VAL BAY CITY COL State VAL MI COL ZipCode VAL 48706 COL County VAL St. Louis City COL PhoneNumber VAL (989) 667-6898 COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL Facility VAL  ,BAY MEDICAL CENTER FOR REHABILITATION,St. Louis City
5516,COL CCN VAL 23T041 COL Facility VAL  COL Address1 VAL 659 BOULEVARD COL City VAL BAY CITY COL State VAL MI COL ZipCode VAL 48706 COL County VAL St. Louis City COL PhoneNumber VAL (989) 667-6898 COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL Address1 VAL 659 BOULEVARD ,3190 E. MIDLAND ROAD,501 S STATE STREET
5517,COL CCN VAL 23T041 COL Facility VAL  COL Address1 VAL 659 BOULEVARD COL City VAL BAY CITY COL State VAL MI COL ZipCode VAL 48706 COL County VAL St. Louis City COL PhoneNumber VAL (989) 667-6898 COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL County VAL St. Louis City ,Bay,Bay
5518,COL CCN VAL 23T041 COL Facility VAL BAY MEDICAL CENTER FOR REHABILITATION COL Address1 VAL 3190 E. MIDLAND ROAD COL City VAL BAY CITY COL State VAL MI COL ZipCode VAL 4706 COL County VAL Bay COL PhoneNumber VAL (989) 667-6898 COL CMSRegion VAL 5 COL Condition VAL Hip or femur fracture  [SEP] COL ZipCode VAL 4706 ,48706,49405
5519,"COL CCN VAL 23T041 COL Facility VAL BAY MEDICAL CENTER FOR REHABILITATION COL Address1 VAL 6000 HOSPITAL DRIVE COL City VAL BAY CITY COL State VAL MI COL ZipCode VAL 48706 COL County VAL Bay COL PhoneNumber VAL (989) 667-6898 COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Address1 VAL 6000 HOSPITAL DRIVE ",3190 E. MIDLAND ROAD,900 EAST SOUTH BEND STREET
5520,COL CCN VAL 23T041 COL Facility VAL BY MEDICAL CENTER FOR REHABILITATION COL Address1 VAL 3190 E. MIDLAND ROAD COL City VAL BAY CITY COL State VAL MI COL ZipCode VAL 48706 COL County VAL By COL PhoneNumber VAL (989) 667-6898 COL CMSRegion VAL 5 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL Facility VAL BY MEDICAL CENTER FOR REHABILITATION ,BAY MEDICAL CENTER FOR REHABILITATION,BAY CITY MEDICAL CENTER
5521,COL CCN VAL 23T041 COL Facility VAL BY MEDICAL CENTER FOR REHABILITATION COL Address1 VAL 3190 E. MIDLAND ROAD COL City VAL BAY CITY COL State VAL MI COL ZipCode VAL 48706 COL County VAL By COL PhoneNumber VAL (989) 667-6898 COL CMSRegion VAL 5 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL County VAL By ,Bay,Bay
5522,COL CCN VAL 23T046 COL Facility VAL UNIVERSITY OF MICHIGAN HOSPITAL COL Address1 VAL 1500 E. MEDICAL CENTER DR. COL City VAL ANN ARBOR COL State VAL MI COL ZipCode VAL 67114 COL County VAL Washtenaw COL PhoneNumber VAL (734) 936-7114 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL ZipCode VAL 67114 ,48109,49407
5523,COL CCN VAL  COL Facility VAL UNIVERSITY OF MICHIGAN HOSPITAL COL Address1 VAL 1500 E. MEDICAL CENTER DR. COL City VAL ANN ARBOR COL State VAL MI COL ZipCode VAL 48109 COL County VAL Washtenaw COL PhoneNumber VAL (734) 936-7114 COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL CCN VAL  ,23T046,23T057
5524,COL CCN VAL 23T046 COL Facility VAL UNIVERSITY OF MICHIGAN HOSPITAL COL Address1 VAL 1500 E. MEDICAL CENTER DR. COL City VAL LANGHORNE COL State VAL MI COL ZipCode VAL 48109 COL County VAL Washtenaw COL PhoneNumber VAL (734) 936-7114 COL CMSRegion VAL 5 COL Condition VAL Hip or femur fracture  [SEP] COL City VAL LANGHORNE ,ANN ARBOR,DOVER
5525,COL CCN VAL 23T046 COL Facility VAL UNIVERSITY OF MICHIGAN HOSPITAL COL Address1 VAL 1500 E. MEDICAL CENTER DR. COL City VAL ANN ARBOR COL State VAL AL COL ZipCode VAL 48109 COL County VAL Washtenaw COL PhoneNumber VAL (734) 936-7114 COL CMSRegion VAL 9 COL Condition VAL   [SEP] COL State VAL AL ,MI,MI
5526,COL CCN VAL 23T046 COL Facility VAL UNIVERSITY OF MICHIGAN HOSPITAL COL Address1 VAL 1500 E. MEDICAL CENTER DR. COL City VAL ANN ARBOR COL State VAL AL COL ZipCode VAL 48109 COL County VAL Washtenaw COL PhoneNumber VAL (734) 936-7114 COL CMSRegion VAL 9 COL Condition VAL   [SEP] COL CMSRegion VAL 9 ,5,4
5527,COL CCN VAL 23T046 COL Facility VAL UNIVERSITY OF MICHIGAN HOSPITAL COL Address1 VAL 1500 E. MEDICAL CENTER DR. COL City VAL ANN ARBOR COL State VAL AL COL ZipCode VAL 48109 COL County VAL Washtenaw COL PhoneNumber VAL (734) 936-7114 COL CMSRegion VAL 9 COL Condition VAL   [SEP] COL Condition VAL  ,"Hip or knee replacement, amputation or other bone or joint condition",Brain injury (traumatic)
5528,COL CCN VAL 23T046 COL Facility VAL UNIVERSITY OF MICHIGAN HOSPITAL COL Address1 VAL 1500 E. MEDICAL CENTER DR. COL City VAL ANN ARBOR COL State VAL MI COL ZipCode VAL 48109 COL County VAL Washtenaw COL PhoneNumber VAL  COL CMSRegion VAL 5 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL PhoneNumber VAL  ,(734) 936-7114,-
5529,COL CCN VAL 23T046 COL Facility VAL UNIVERSITY OF MICHIGAN HOSPITAL COL Address1 VAL ANN ARBOR COL City VAL 1500 E. MEDICAL CENTER DR. COL State VAL MI COL ZipCode VAL 48109 COL County VAL Washtenaw COL PhoneNumber VAL (727) 586-7146 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Address1 VAL ANN ARBOR ,1500 E. MEDICAL CENTER DR.,900 E. CENTURY PARKWAY
5530,COL CCN VAL 23T046 COL Facility VAL UNIVERSITY OF MICHIGAN HOSPITAL COL Address1 VAL ANN ARBOR COL City VAL 1500 E. MEDICAL CENTER DR. COL State VAL MI COL ZipCode VAL 48109 COL County VAL Washtenaw COL PhoneNumber VAL (727) 586-7146 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL City VAL 1500 E. MEDICAL CENTER DR. ,ANN ARBOR,ARBOR
5531,COL CCN VAL 23T046 COL Facility VAL UNIVERSITY OF MICHIGAN HOSPITAL COL Address1 VAL ANN ARBOR COL City VAL 1500 E. MEDICAL CENTER DR. COL State VAL MI COL ZipCode VAL 48109 COL County VAL Washtenaw COL PhoneNumber VAL (727) 586-7146 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL PhoneNumber VAL (727) 586-7146 ,(734) 936-7114,(502) 596-6346
5532,COL CCN VAL 2T046 COL Facility VAL UNIVERSITY OF MICHIGAN HOSPITAL COL Address1 VAL 1500 E. MEDICAL CENTER DR. COL City VAL ANN ARBOR COL State VAL  COL ZipCode VAL 48109 COL County VAL Washtenaw COL PhoneNumber VAL (734) 936-7114 COL CMSRegion VAL 5 COL Condition VAL Stroke  [SEP] COL CCN VAL 2T046 ,23T046,23T006
5533,COL CCN VAL 2T046 COL Facility VAL UNIVERSITY OF MICHIGAN HOSPITAL COL Address1 VAL 1500 E. MEDICAL CENTER DR. COL City VAL ANN ARBOR COL State VAL  COL ZipCode VAL 48109 COL County VAL Washtenaw COL PhoneNumber VAL (734) 936-7114 COL CMSRegion VAL 5 COL Condition VAL Stroke  [SEP] COL State VAL  ,MI,MI
5534,COL CCN VAL 23T047 COL Facility VAL HENRY FORD MACOMB HOSPITAL COL Address1 VAL 15855 NINETEEN MILE ROAD COL City VAL CLINTON TOWNSHIP COL State VAL MI COL ZipCode VAL 48038 COL County VAL Macomb COL PhoneNumber VAL (225) 387-7000 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL PhoneNumber VAL (225) 387-7000 ,(586) 263-2489,(989) 243-1000
5535,COL CCN VAL 23T047 COL Facility VAL HENRY FORD MACOMB HOSPITAL COL Address1 VAL 15855 NINETEEN MILE ROAD COL City VAL  COL State VAL MI COL ZipCode VAL 48038 COL County VAL Macomb COL PhoneNumber VAL (586) 263-2489 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL City VAL  ,CLINTON TOWNSHIP,HENRY FORD Macomb
5536,COL CCN VAL 23T047 COL Facility VAL HENRY FORD MACOMB HOSPITAL COL Address1 VAL 15855 NINETEEN MILE ROAD COL City VAL CLINTON TOWNSHIP COL State VAL MI COL ZipCode VAL 48038 COL County VAL Macomb COL PhoneNumber VAL  COL CMSRegion VAL 5 COL Condition VAL Stroke  [SEP] COL PhoneNumber VAL  ,(586) 263-2489,-
5537,COL CCN VAL 23T047 COL Facility VAL HENRY FORD MACOMB HOSPITAL COL Address1 VAL 15855 NINETEEN MILE ROAD COL City VAL CLINTON TOWNSHIP COL State VAL MI COL ZipCode VAL  COL County VAL Macomb COL PhoneNumber VAL (586) 263-2489 COL CMSRegion VAL 5 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL ZipCode VAL  ,48038,47401
5538,COL CCN VAL 23T047 COL Facility VAL HENRY FORD MACOMB HOSPITAL COL Address1 VAL 15855 NINETEEN MILE ROAD COL City VAL CLINTON TOWNSHIP COL State VAL  COL ZipCode VAL 48038 COL County VAL Macomb COL PhoneNumber VAL (586) 263-2489 COL CMSRegion VAL 5 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL State VAL  ,MI,MI
5539,COL CCN VAL 23T054 COL Facility VAL UP HEALTH SYSTEM - MARQUETTE COL Address1 VAL 850 W BARAGA AVE COL City VAL MARQUETTE COL State VAL MI COL ZipCode VAL 4855 COL County VAL Marquette COL PhoneNumber VAL (906) 449-3800 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL ZipCode VAL 4855 ,49855,47401
5540,"COL CCN VAL 06T031 COL Facility VAL UP HEALTH SYSTEM - MARQUETTE COL Address1 VAL 80 W BARAGA AVE COL City VAL MARQUETTE COL State VAL MI COL ZipCode VAL 49855 COL County VAL Marquette COL PhoneNumber VAL  COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Facility VAL UP HEALTH SYSTEM - MARQUETTE ",UP HEALTH SYSTEM - MARQUETTE,MERCY HEALTH SYSTEM
5541,"COL CCN VAL 06T031 COL Facility VAL UP HEALTH SYSTEM - MARQUETTE COL Address1 VAL 80 W BARAGA AVE COL City VAL MARQUETTE COL State VAL MI COL ZipCode VAL 49855 COL County VAL Marquette COL PhoneNumber VAL  COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Address1 VAL 80 W BARAGA AVE ",850 W BARAGA AVE,201 E. MICHIGAN ST.
5542,"COL CCN VAL 06T031 COL Facility VAL UP HEALTH SYSTEM - MARQUETTE COL Address1 VAL 80 W BARAGA AVE COL City VAL MARQUETTE COL State VAL MI COL ZipCode VAL 49855 COL County VAL Marquette COL PhoneNumber VAL  COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL City VAL MARQUETTE ",MARQUETTE,MARQUETTE
5543,"COL CCN VAL 06T031 COL Facility VAL UP HEALTH SYSTEM - MARQUETTE COL Address1 VAL 80 W BARAGA AVE COL City VAL MARQUETTE COL State VAL MI COL ZipCode VAL 49855 COL County VAL Marquette COL PhoneNumber VAL  COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL State VAL MI ",MI,MI
5544,"COL CCN VAL 06T031 COL Facility VAL UP HEALTH SYSTEM - MARQUETTE COL Address1 VAL 80 W BARAGA AVE COL City VAL MARQUETTE COL State VAL MI COL ZipCode VAL 49855 COL County VAL Marquette COL PhoneNumber VAL  COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL ZipCode VAL 49855 ",49855,49801
5545,"COL CCN VAL 06T031 COL Facility VAL UP HEALTH SYSTEM - MARQUETTE COL Address1 VAL 80 W BARAGA AVE COL City VAL MARQUETTE COL State VAL MI COL ZipCode VAL 49855 COL County VAL Marquette COL PhoneNumber VAL  COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL County VAL Marquette ",Marquette,Marquette
5546,"COL CCN VAL 06T031 COL Facility VAL UP HEALTH SYSTEM - MARQUETTE COL Address1 VAL 80 W BARAGA AVE COL City VAL MARQUETTE COL State VAL MI COL ZipCode VAL 49855 COL County VAL Marquette COL PhoneNumber VAL  COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL PhoneNumber VAL  ",(906) 449-3800,-
5547,"COL CCN VAL 06T031 COL Facility VAL UP HEALTH SYSTEM - MARQUETTE COL Address1 VAL 80 W BARAGA AVE COL City VAL MARQUETTE COL State VAL MI COL ZipCode VAL 49855 COL County VAL Marquette COL PhoneNumber VAL  COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL CMSRegion VAL 5 ",5,5
