,source_text,target_text,predict
2527,"COL CCN VAL 233027 COL Facility VAL REHABILITATION INSTITUTE OF MICHIGAN COL Address1 VAL 261 MACK BLVD COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 48201 COL County VAL Wayne COL PhoneNumber VAL (516) 458-9330 COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL PhoneNumber VAL (516) 458-9330 ",(313) 745-9710,(313) 966-3724
2528,COL CCN VAL 233027 COL Facility VAL REHABILITATION INSTITUTE OF MICHIGAN COL Address1 VAL 261 MACK BLVD COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 48201 COL County VAL Wayne COL PhoneNumber VAL (313) 745-9710 COL CMSRegion VAL 6 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL CMSRegion VAL 6 ,5,5
2529,COL CCN VAL 233027 COL Facility VAL REHABILITATION INSTITUTE OF MICHIGAN COL Address1 VAL 261 MACK BLVD COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 48201 COL County VAL Wayne COL PhoneNumber VAL (313) 745-9710 COL CMSRegion VAL 5 COL Condition VAL Hp or femur fracture  [SEP] COL Condition VAL Hp or femur fracture ,Spinal cord injury (traumatic),Hip or femur fracture
2530,COL CCN VAL 14T239 COL Facility VAL ST MARY MERCY HOSPITAL COL Address1 VAL 36475 FIVE MILE ROAD COL City VAL LIVONIA COL State VAL MI COL ZipCode VAL 48154 COL County VAL Wayne COL PhoneNumber VAL (734) 655-2815 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL CCN VAL 14T239 ,23T002,23T057
2531,COL CCN VAL 23T002 COL Facility VAL REHABILITATION HOSPITAL OF OVERLAND PARK COL Address1 VAL 36475 FIVE MILE ROAD COL City VAL LIVONIA COL State VAL MI COL ZipCode VAL 48154 COL County VAL Wayne COL PhoneNumber VAL (734) 655-2815 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL Facility VAL REHABILITATION HOSPITAL OF OVERLAND PARK ,ST MARY MERCY HOSPITAL,MERCY REGIONAL MEDICAL CENTER
2532,COL CCN VAL 23T002 COL Facility VAL ST MARY MERCY HOSPITAL COL Address1 VAL 40 W. 16TH ST. COL City VAL LIVONIA COL State VAL MI COL ZipCode VAL 48154 COL County VAL Wayne COL PhoneNumber VAL (734) 655-2815 COL CMSRegion VAL 5 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL Address1 VAL 40 W. 16TH ST. ,36475 FIVE MILE ROAD,501 EAST STATE ROAD
2533,COL CCN VAL 23T002 COL Facility VAL ST MARY MERCY HOSPITAL COL Address1 VAL 36475 FIVE MILE ROAD COL City VAL SIOUX CITY COL State VAL MI COL ZipCode VAL 48154 COL County VAL Wayne COL PhoneNumber VAL (734) 655-2815 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL City VAL SIOUX CITY ,LIVONIA,PORTLAND
2534,COL CCN VAL 23T002 COL Facility VAL ST MARY MERCY HOSPITAL COL Address1 VAL 36475 FIVE MILE ROAD COL City VAL LIVONIA COL State VAL NY COL ZipCode VAL 48154 COL County VAL Wayne COL PhoneNumber VAL (734) 655-2815 COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL State VAL NY ,MI,MI
2535,COL CCN VAL 23T002 COL Facility VAL ST MARY MERCY HOSPITAL COL Address1 VAL 36475 FIVE MILE ROAD COL City VAL LIVONIA COL State VAL MI COL ZipCode VAL 10940 COL County VAL Wayne COL PhoneNumber VAL (734) 655-2815 COL CMSRegion VAL 5 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL ZipCode VAL 10940 ,48154,48601
2536,COL CCN VAL 23T002 COL Facility VAL ST MARY MERCY HOSPITAL COL Address1 VAL 36475 FIVE MILE ROAD COL City VAL LIVONIA COL State VAL MI COL ZipCode VAL 48154 COL County VAL Berrien COL PhoneNumber VAL (734) 655-2815 COL CMSRegion VAL 5 COL Condition VAL Stroke  [SEP] COL County VAL Berrien ,Wayne,Wayne
2537,COL CCN VAL 23T002 COL Facility VAL ST MARY MERCY HOSPITAL COL Address1 VAL 36475 FIVE MILE ROAD COL City VAL LIVONIA COL State VAL MI COL ZipCode VAL 48154 COL County VAL Wayne COL PhoneNumber VAL (336) 527-7052 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL PhoneNumber VAL (336) 527-7052 ,(734) 655-2815,(989) 243-1000
2538,COL CCN VAL 23T002 COL Facility VAL ST MARY MERCY HOSPITAL COL Address1 VAL 36475 FIVE MILE ROAD COL City VAL LIVONIA COL State VAL MI COL ZipCode VAL 48154 COL County VAL Wayne COL PhoneNumber VAL (734) 655-2815 COL CMSRegion VAL 3 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL CMSRegion VAL 3 ,5,5
2539,COL CCN VAL 23T002 COL Facility VAL ST MARY MERCY HOSPITAL COL Address1 VAL 36475 FIVE MILE ROAD COL City VAL LIVONIA COL State VAL MI COL ZipCode VAL 48154 COL County VAL Wayne COL PhoneNumber VAL (734) 655-2815 COL CMSRegion VAL 5 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL Condition VAL Spinal cord disease or condition (non-traumatic) ,Brain disease or condition (non-traumatic),"Hip or knee replacement, amputation or other bone or joint condition"
2540,"COL CCN VAL 14T135 COL Facility VAL LAKELAND HOSPITAL, ST. JOSEPH COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SAINT JOSEPH COL State VAL MI COL ZipCode VAL 49085 COL County VAL Berrien COL PhoneNumber VAL (269) 983-8586 COL CMSRegion VAL 5 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL CCN VAL 14T135 ",23T021,23T057
2541,COL CCN VAL 23T021 COL Facility VAL CENTER FOR REHABILITATION AT WILMINGTON HOSPITAL COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SAINT JOSEPH COL State VAL MI COL ZipCode VAL 49085 COL County VAL Berrien COL PhoneNumber VAL (269) 983-8586 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL Facility VAL CENTER FOR REHABILITATION AT WILMINGTON HOSPITAL ,"LAKELAND HOSPITAL, ST. JOSEPH",MERCY REHABILITATION HOSPITAL
2542,"COL CCN VAL 23T021 COL Facility VAL LAKELAND HOSPITAL, ST. JOSEPH COL Address1 VAL HERRIN HOSPITAL COL City VAL SAINT JOSEPH COL State VAL MI COL ZipCode VAL 49085 COL County VAL Berrien COL PhoneNumber VAL (269) 983-8586 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL Address1 VAL HERRIN HOSPITAL ",1234 NAPIER AVENUE,ONE HOSPITAL DRIVE
2543,"COL CCN VAL 23T021 COL Facility VAL LAKELAND HOSPITAL, ST. JOSEPH COL Address1 VAL 1234 NAPIER AVENUE COL City VAL 1555 LONG POND RD COL State VAL MI COL ZipCode VAL 49085 COL County VAL Berrien COL PhoneNumber VAL (269) 983-8586 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL City VAL 1555 LONG POND RD ",SAINT JOSEPH,ST. JOSEPH
2544,"COL CCN VAL 23T021 COL Facility VAL LAKELAND HOSPITAL, ST. JOSEPH COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SAINT JOSEPH COL State VAL MO COL ZipCode VAL 49085 COL County VAL Berrien COL PhoneNumber VAL (269) 983-8586 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL State VAL MO ",MI,MI
2545,"COL CCN VAL 23T021 COL Facility VAL LAKELAND HOSPITAL, ST. JOSEPH COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SAINT JOSEPH COL State VAL MI COL ZipCode VAL 45750 COL County VAL Berrien COL PhoneNumber VAL (269) 983-8586 COL CMSRegion VAL 5 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL ZipCode VAL 45750 ",49085,49407
2546,"COL CCN VAL 23T021 COL Facility VAL LAKELAND HOSPITAL, ST. JOSEPH COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SAINT JOSEPH COL State VAL MI COL ZipCode VAL 49085 COL County VAL Vntura COL PhoneNumber VAL (269) 983-8586 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL County VAL Vntura ",Berrien,St. Joseph
2547,"COL CCN VAL 23T021 COL Facility VAL LAKELAND HOSPITAL, ST. JOSEPH COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SAINT JOSEPH COL State VAL MI COL ZipCode VAL 49085 COL County VAL Berrien COL PhoneNumber VAL (317) 215-3808 COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL PhoneNumber VAL (317) 215-3808 ",(269) 983-8586,(989) 243-6000
2548,"COL CCN VAL 23T021 COL Facility VAL LAKELAND HOSPITAL, ST. JOSEPH COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SAINT JOSEPH COL State VAL MI COL ZipCode VAL 49085 COL County VAL Berrien COL PhoneNumber VAL (269) 983-8586 COL CMSRegion VAL 8 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL CMSRegion VAL 8 ",5,5
2549,"COL CCN VAL 23T021 COL Facility VAL LAKELAND HOSPITAL, ST. JOSEPH COL Address1 VAL 1234 NAPIER AVENUE COL City VAL SAINT JOSEPH COL State VAL MI COL ZipCode VAL 49085 COL County VAL Berrien COL PhoneNumber VAL (269) 983-8586 COL CMSRegion VAL 5 COL Condition VAL Hip or femur fracture  [SEP] COL Condition VAL Hip or femur fracture ",All other conditions,Nervous system disorder (excluding stroke)
2550,COL CCN VAL 28T125 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 6071 WEST OUTER DRIVE COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 48235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL CCN VAL 28T125 ,23T024,23T019
2551,"COL CCN VAL 23T024 COL Facility VAL HEALTHSOUTH/MAINE MEDICAL CENTER, LLC COL Address1 VAL 6071 WEST OUTER DRIVE COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 48235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Facility VAL HEALTHSOUTH/MAINE MEDICAL CENTER, LLC ",DMC SINAI-GRACE HOSPITAL,MARY FREE BED AT MUNSON
2552,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 2823 FRESNO ST COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 48235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL Address1 VAL 2823 FRESNO ST ,6071 WEST OUTER DRIVE,ONE HOSPITAL DRIVE
2553,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 6071 WEST OUTER DRIVE COL City VAL ROYAL OAK COL State VAL MI COL ZipCode VAL 48235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL City VAL ROYAL OAK ,DETROIT,SINAI-GRACE
2554,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 6071 WEST OUTER DRIVE COL City VAL DETROIT COL State VAL ME COL ZipCode VAL 48235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL State VAL ME ,MI,MI
2555,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 6071 WEST OUTER DRIVE COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 14203 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL ZipCode VAL 14203 ,48235,48901
2556,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 6071 WEST OUTER DRIVE COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 48235 COL County VAL More COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL County VAL More ,Wayne,Wayne
2557,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 6071 WEST OUTER DRIVE COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 48235 COL County VAL Wayne COL PhoneNumber VAL (740) 393-9000 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL PhoneNumber VAL (740) 393-9000 ,(313) 966-3350,(313) 966-3724
2558,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 6071 WEST OUTER DRIVE COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 48235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 7 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL CMSRegion VAL 7 ,5,5
2559,COL CCN VAL 23T024 COL Facility VAL DMC SINAI-GRACE HOSPITAL COL Address1 VAL 6071 WEST OUTER DRIVE COL City VAL DETROIT COL State VAL MI COL ZipCode VAL 48235 COL County VAL Wayne COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 5 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL Condition VAL Nervous system disorder (excluding stroke) ,Spinal cord injury (traumatic),Spinal cord injury (traumatic)
2560,COL CCN VAL 10T173 COL Facility VAL MID-MICHIGAN GRATIOT MEDICAL CENTER COL Address1 VAL 300 WARWICK DR COL City VAL ALMA COL State VAL MI COL ZipCode VAL 48801 COL County VAL Gratiot COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 5 COL Condition VAL Stroke  [SEP] COL CCN VAL 10T173 ,23T030,23T006
2561,COL CCN VAL 23T030 COL Facility VAL NORMAN REGIONAL HOSPITAL COL Address1 VAL 300 WARWICK DR COL City VAL ALMA COL State VAL MI COL ZipCode VAL 48801 COL County VAL Gratiot COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 5 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL Facility VAL NORMAN REGIONAL HOSPITAL ,MID-MICHIGAN GRATIOT MEDICAL CENTER,Gratiot GENERAL HOSPITAL
2562,COL CCN VAL 23T030 COL Facility VAL MID-MICHIGAN GRATIOT MEDICAL CENTER COL Address1 VAL 1035 MARGARET PLACE COL City VAL ALMA COL State VAL MI COL ZipCode VAL 48801 COL County VAL Gratiot COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Address1 VAL 1035 MARGARET PLACE ,300 WARWICK DR,MID-MICHIGAN GRATIOT MEDICAL CENTER
2563,COL CCN VAL 23T030 COL Facility VAL MID-MICHIGAN GRATIOT MEDICAL CENTER COL Address1 VAL 300 WARWICK DR COL City VAL TOPEKA COL State VAL MI COL ZipCode VAL 48801 COL County VAL Gratiot COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 5 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL City VAL TOPEKA ,ALMA,MIDWEST CITY
2564,"COL CCN VAL 23T030 COL Facility VAL MID-MICHIGAN GRATIOT MEDICAL CENTER COL Address1 VAL 300 WARWICK DR COL City VAL ALMA COL State VAL LA COL ZipCode VAL 48801 COL County VAL Gratiot COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL State VAL LA ",MI,MI
2565,COL CCN VAL 23T030 COL Facility VAL MID-MICHIGAN GRATIOT MEDICAL CENTER COL Address1 VAL 300 WARWICK DR COL City VAL ALMA COL State VAL MI COL ZipCode VAL 6864 COL County VAL Gratiot COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 5 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL ZipCode VAL 6864 ,48801,49801
2566,COL CCN VAL 23T030 COL Facility VAL MID-MICHIGAN GRATIOT MEDICAL CENTER COL Address1 VAL 300 WARWICK DR COL City VAL ALMA COL State VAL MI COL ZipCode VAL 48801 COL County VAL Bffalo COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 5 COL Condition VAL Stroke  [SEP] COL County VAL Bffalo ,Gratiot,Gratiot
2567,"COL CCN VAL 23T030 COL Facility VAL MID-MICHIGAN GRATIOT MEDICAL CENTER COL Address1 VAL 300 WARWICK DR COL City VAL ALMA COL State VAL MI COL ZipCode VAL 48801 COL County VAL Gratiot COL PhoneNumber VAL (740) 568-5351 COL CMSRegion VAL 5 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL PhoneNumber VAL (740) 568-5351 ",(502) 596-6346,(502) 596-6346
2568,COL CCN VAL 23T030 COL Facility VAL MID-MICHIGAN GRATIOT MEDICAL CENTER COL Address1 VAL 300 WARWICK DR COL City VAL ALMA COL State VAL MI COL ZipCode VAL 48801 COL County VAL Gratiot COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 8 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL CMSRegion VAL 8 ,5,5
2569,COL CCN VAL 23T030 COL Facility VAL MID-MICHIGAN GRATIOT MEDICAL CENTER COL Address1 VAL 300 WARWICK DR COL City VAL ALMA COL State VAL MI COL ZipCode VAL 48801 COL County VAL Gratiot COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 5 COL Condition VAL All other conditions  [SEP] COL Condition VAL All other conditions ,Spinal cord injury (traumatic),Spinal cord disease or condition (non-traumatic)
2570,COL CCN VAL 32T005 COL Facility VAL SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION COL Address1 VAL 1840 WEALTHY ST SE COL City VAL GRAND RAPIDS COL State VAL MI COL ZipCode VAL 49506 COL County VAL Kent COL PhoneNumber VAL (616) 486-3080 COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL CCN VAL 32T005 ,23T038,23T008
2571,"COL CCN VAL 23T038 COL Facility VAL INDIANAPOLIS REHABILITATION HOSPITAL, LLC COL Address1 VAL 1840 WEALTHY ST SE COL City VAL GRAND RAPIDS COL State VAL MI COL ZipCode VAL 49506 COL County VAL Kent COL PhoneNumber VAL (616) 486-3080 COL CMSRegion VAL 5 COL Condition VAL Hip or femur fracture  [SEP] COL Facility VAL INDIANAPOLIS REHABILITATION HOSPITAL, LLC ",SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION,GRAND RAPIDS REHABILITATION HOSPITAL
2572,COL CCN VAL 23T038 COL Facility VAL SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION COL Address1 VAL 441 E LOHMAN AVE COL City VAL GRAND RAPIDS COL State VAL MI COL ZipCode VAL 49506 COL County VAL Kent COL PhoneNumber VAL (616) 486-3080 COL CMSRegion VAL 5 COL Condition VAL Hip or femur fracture  [SEP] COL Address1 VAL 441 E LOHMAN AVE ,1840 WEALTHY ST SE,501 E. MICHIGAN AVE.
2573,COL CCN VAL 23T038 COL Facility VAL SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION COL Address1 VAL 1840 WEALTHY ST SE COL City VAL CMDEN COL State VAL MI COL ZipCode VAL 49506 COL County VAL Kent COL PhoneNumber VAL (616) 486-3080 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL City VAL CMDEN ,GRAND RAPIDS,GRAND RAPIDS
2574,COL CCN VAL 23T038 COL Facility VAL SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION COL Address1 VAL 1840 WEALTHY ST SE COL City VAL GRAND RAPIDS COL State VAL F COL ZipCode VAL 49506 COL County VAL Kent COL PhoneNumber VAL (616) 486-3080 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL State VAL F ,MI,MI
2575,COL CCN VAL 23T038 COL Facility VAL SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION COL Address1 VAL 1840 WEALTHY ST SE COL City VAL GRAND RAPIDS COL State VAL MI COL ZipCode VAL 4501 COL County VAL Kent COL PhoneNumber VAL (616) 486-3080 COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL ZipCode VAL 4501 ,49506,49601
2576,COL CCN VAL 23T038 COL Facility VAL SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION COL Address1 VAL 1840 WEALTHY ST SE COL City VAL GRAND RAPIDS COL State VAL MI COL ZipCode VAL 49506 COL County VAL Jfferson Davis COL PhoneNumber VAL (616) 486-3080 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL County VAL Jfferson Davis ,Kent,Grand Prairie
2577,COL CCN VAL 23T038 COL Facility VAL SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION COL Address1 VAL 1840 WEALTHY ST SE COL City VAL GRAND RAPIDS COL State VAL MI COL ZipCode VAL 49506 COL County VAL Kent COL PhoneNumber VAL (484) 628-2388 COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL PhoneNumber VAL (484) 628-2388 ,(616) 486-3080,(502) 596-6346
2578,COL CCN VAL 23T038 COL Facility VAL SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION COL Address1 VAL 1840 WEALTHY ST SE COL City VAL GRAND RAPIDS COL State VAL MI COL ZipCode VAL 49506 COL County VAL Kent COL PhoneNumber VAL (616) 486-3080 COL CMSRegion VAL 8 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL CMSRegion VAL 8 ,5,5
2579,COL CCN VAL 23T038 COL Facility VAL SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION COL Address1 VAL 1840 WEALTHY ST SE COL City VAL GRAND RAPIDS COL State VAL MI COL ZipCode VAL 49506 COL County VAL Kent COL PhoneNumber VAL (616) 486-3080 COL CMSRegion VAL 5 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL Condition VAL Brain disease or condition (non-traumatic) ,Nervous system disorder (excluding stroke),Nervous system disorder (excluding stroke)
2580,COL CCN VAL 16T089 COL Facility VAL BAY MEDICAL CENTER FOR REHABILITATION COL Address1 VAL 3190 E. MIDLAND ROAD COL City VAL BAY CITY COL State VAL MI COL ZipCode VAL 48706 COL County VAL Bay COL PhoneNumber VAL (989) 667-6898 COL CMSRegion VAL 5 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL CCN VAL 16T089 ,23T041,233025
2581,COL CCN VAL 23T041 COL Facility VAL BOTSFORD HOSPITAL COL Address1 VAL 3190 E. MIDLAND ROAD COL City VAL BAY CITY COL State VAL MI COL ZipCode VAL 48706 COL County VAL Bay COL PhoneNumber VAL (989) 667-6898 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Facility VAL BOTSFORD HOSPITAL ,BAY MEDICAL CENTER FOR REHABILITATION,BAY MEDICAL CENTER
2582,COL CCN VAL 23T041 COL Facility VAL BAY MEDICAL CENTER FOR REHABILITATION COL Address1 VAL 750 MORPHY AVENUE COL City VAL BAY CITY COL State VAL MI COL ZipCode VAL 48706 COL County VAL Bay COL PhoneNumber VAL (989) 667-6898 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Address1 VAL 750 MORPHY AVENUE ,3190 E. MIDLAND ROAD,2500 NORTH BROADWAY
2583,COL CCN VAL 23T041 COL Facility VAL BAY MEDICAL CENTER FOR REHABILITATION COL Address1 VAL 3190 E. MIDLAND ROAD COL City VAL POCATELLO COL State VAL MI COL ZipCode VAL 48706 COL County VAL Bay COL PhoneNumber VAL (989) 667-6898 COL CMSRegion VAL 5 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL City VAL POCATELLO ,BAY CITY,BAY CITY
